"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"Xrcc6",0.526866424642535,0.379646965538096,0.395380901386738,1,0.00577719605663792,0.269741229389032,0.279431133553882,0.232338163902868,0.220960461930309,0.210129218654782,0.196068308224869,0.18124684419105,0.168289264642097,0.159259330171307,0.153007522492471,0.142290608131526,0.142515859633319,0.207725608330794,0
"Mettl7a1",0.183492213187194,0.179630703951388,0.206680102302602,1,0.0215596642195726,0.111485098424319,0.108220872759691,0.0977517967092935,0.0897608216555809,0.0777170348033058,0.0656694190039332,0.0549134561427895,0.0455215422784402,0.0382651512616434,0.0342013191741658,0.0347253593847601,0.0370120237519134,0.022076051898643,0
"Csad",0.888384583081082,0.739440179552862,0.730974458222288,1,0.0455761248746327,0.603123646247252,0.684899537329329,0.598386738133298,0.527890777325705,0.416272649320771,0.48525570506125,0.441961820921957,0.38069018734576,0.335558951293292,0.34416896058692,0.341813522775734,0.303378276028995,0.381923178257753,0
"Prkdc",0.549986432486405,0.423729546881076,0.433371704384331,1,0.051873954321881,0.313614792892166,0.334705524574636,0.298317902005438,0.28537410255316,0.271526760691307,0.262469089901918,0.247252173280492,0.231725208523407,0.223145883715557,0.221305886657763,0.210463684593811,0.194100432225789,0.267745916547619,0
"Senp2",0.274808905324665,0.278926064462541,0.322965314410319,1,0.0741996706394628,0.199479778321706,0.196243914147468,0.190975785191553,0.188636931907891,0.178502298401239,0.165517562219012,0.153833992647407,0.143831052838198,0.136761460579785,0.132181506315908,0.124994314067998,0.122248245711697,0.173399858973644,0
"Acap2",0.982558942356157,0.823047562219103,0.809405925332054,1,0.0437244211414888,0.705845769947623,0.778126036782508,0.686607042279104,0.616886955617155,0.490554480377557,0.560252900777869,0.482298037530202,0.402307336228122,0.353112191470013,0.37729797441215,0.379195477594876,0.338199102644196,0.420285347090396,0
"Htr1f",0.521827977432059,0.383496641942734,0.393118029830915,1,0.0260633699614765,0.283292364484803,0.292178318899037,0.248512363231858,0.236551644158388,0.225832799463346,0.21277636474568,0.197578522540872,0.184028057649203,0.175004803655096,0.169217737906692,0.157747052247469,0.155637262691462,0.223116204825331,0
"Snx9",0.501237149470179,0.36335891034121,0.370065019676315,1,0.0375260843870451,0.27332599383836,0.275881511513576,0.230948131532145,0.220318914496241,0.209621895184584,0.195800688023035,0.181260781703882,0.168450099064314,0.159326211719272,0.152502735676589,0.141118110422324,0.142028736446621,0.20180837185062,0
"Anks1",0.811710749691246,0.677648520894725,0.672180874246446,1,0,0.50120394867395,0.589289207133082,0.507267212227986,0.444219114208838,0.366778951169491,0.409181711194837,0.387692510606953,0.348889131009361,0.321344658149233,0.319802231368556,0.309589674756682,0.272202242747819,0.352292024850443,0.00826877514593041
"Fgd2",0.961969380057381,0.804533997393707,0.792036216640397,1,0.069672321854212,0.687692327564539,0.76171731864786,0.674228898612679,0.610413096585228,0.487191040542493,0.558521457087631,0.48724876610989,0.408559030874403,0.354003007491826,0.376848678946935,0.377498405634787,0.335666416103414,0.414069183338795,0
"Akap8l",0.673572819306371,0.55265273588308,0.562446007164727,1,0,0.359535152407704,0.433294047888497,0.37961718005244,0.352887573744277,0.322940626540395,0.326332610428559,0.314308589318283,0.295356459409018,0.284744716919269,0.285394056929864,0.272563720900504,0.235510431653439,0.30673850305313,0.00981298226941533
"Cul9",0.583615084546035,0.460515025617756,0.474494392700601,1,0.0460200565237237,0.325940353833816,0.363943299462633,0.326723841449948,0.312170637737494,0.29369083824529,0.288906479599305,0.275810671771339,0.259453167800163,0.250679664749307,0.251028611345094,0.23996295062277,0.210923484338441,0.282831585998302,0
"Safb2",0.598710988768702,0.475700092351132,0.489874651877869,1,0.0247644966449939,0.325995770364974,0.3715955947768,0.330735425885241,0.314159271761297,0.294576454042251,0.290419233698267,0.277134650619825,0.260548784760604,0.251855013653455,0.252653014490258,0.241931786663955,0.212234615005149,0.284033971948823,0
"Gm26749",0.166067093806873,0.161721768689548,0.194019736808112,1,0.00712937907366281,0.0915597701068716,0.0926576461219213,0.0812121151097856,0.0719719810297496,0.060667345077768,0.0495832488189963,0.0389598132174638,0.0288826394281209,0.0204294657585444,0.0149060953528398,0.0126483085849299,0.0109003555762703,0.00567769413710521,0
"Eml4",0.794576407955005,0.660114352369793,0.656786007121617,1,0,0.483122811094328,0.572165743633948,0.49340803652517,0.434620146628452,0.360175134310734,0.400083335769704,0.380818103890397,0.343413010616075,0.315969267454368,0.313496374951365,0.302292026896923,0.264156915179837,0.342921238900728,0.000721692223596935
"Ppp1r21",0.793368405421718,0.672691043577315,0.665440822304799,1,0,0.452306638027365,0.540727556359489,0.465454909895758,0.416559103527712,0.369436556140002,0.386137255033695,0.370001255345601,0.344424194450865,0.329470097620181,0.329440552297047,0.317462714304766,0.281047175125896,0.358964762560082,0.0419661346586425
"Trappc8",0.727560927445318,0.602651687953729,0.606544418433122,1,0,0.406573755330155,0.492581854893531,0.428209158763444,0.389227017826899,0.343406725669688,0.359715442021066,0.347626038943615,0.323125802348734,0.30669107294471,0.304481591376176,0.289759397135035,0.250429480017763,0.324067050189267,0.0101630787915836
"Lars",0.559997888483644,0.42707289580868,0.437555703901079,1,0.0168820547367184,0.302517221341762,0.327039858072745,0.285395543747477,0.271124621705266,0.25845723104759,0.247833151888857,0.231866102463937,0.216711813110055,0.208094523265619,0.205374384904217,0.194868737292868,0.18422885898848,0.258803496897426,0
"Ccdc88b",0.304814265922153,0.342269550445225,0.509007787333584,1,0,0.160988937617684,0.165259466288643,0.155871391771165,0.150921762468715,0.139384079934195,0.125302200303341,0.112842842644799,0.102431181189322,0.0944545214554634,0.0893196111358575,0.0859743964674719,0.0888809144377602,0.125410438078437,0.0354158062658273
"Casp7",0.949858217347428,0.798777267821554,0.783066274881873,1,0,0.663253199916712,0.735450456227681,0.632044801982278,0.538490819124044,0.423503362305798,0.492192592989135,0.435162840023808,0.373259409379444,0.339085038922505,0.351182460211831,0.351054421166913,0.315151433823027,0.405237286540441,0.00918380878762038
"Lamp2",0.633116607636646,0.504609966046939,0.518030377848721,1,0.0820074613397725,0.355952245226217,0.412130394747815,0.372297743510741,0.355093817160985,0.327576614916287,0.33157407842086,0.323719700277618,0.305431984328049,0.292704636278869,0.290209069446375,0.273279468905637,0.232457104929196,0.301898218796002,0
"Abcd1",0.615248179772925,0.492643531283038,0.506747411489905,1,0.0157002418833632,0.330674683631545,0.383900512025297,0.340322204724693,0.321831021348775,0.300086346188799,0.297548711524205,0.284779908746323,0.26780412499111,0.258838295655072,0.259864406874605,0.248658668174057,0.216269874652982,0.287548043321539,0
"Cysltr1",0.895957416221622,0.766791741707913,0.743272127032371,1,0,0.54515664248788,0.626630260305993,0.529383553662155,0.455742834091478,0.395759396050503,0.425385628993177,0.400200796837725,0.367315265913927,0.349547884915926,0.351165589522165,0.342077138560025,0.307662105058731,0.397334990373091,0.049100372102093
"Rb1cc1",0.704485814576752,0.611084461124672,0.596478902827172,0.490769466087408,1,0.646955876219535,0.594148479538601,0.547981627491798,0.556226218815296,0.5500902687914,0.558092669501474,0.533386702821142,0.49985905806108,0.443750255175223,0.449693913780357,0.448176062786939,0.370091651659083,0.445736331466696,0
"Mgat4a",0.644184151261986,0.540940201179734,0.530908852549514,0.510229889262137,1,0.476706763808224,0.480390711876465,0.432907415410374,0.429969271784897,0.433364194741966,0.440055517280458,0.431780483829223,0.395263769695257,0.359529261847863,0.360091698809349,0.357476124280268,0.314471484001266,0.373685664342223,0
"Tbc1d8",0.272166958462629,0.240118642599794,0.267841906581971,0.16529401278599,1,0.275454760054336,0.266722889432918,0.250710410291057,0.24626620920158,0.239878294644033,0.227259692191676,0.213957336221536,0.202688556510708,0.19549575102125,0.189477484208615,0.17444423451586,0.183911347550463,0.203302600176951,0
"Ankrd44",0.763195516357655,0.669063104326414,0.643864987046687,0.548511926778493,1,0.658231166722625,0.636303257535023,0.58956445354664,0.59008716501546,0.589898516089938,0.596963506635623,0.568498996143866,0.53629152401139,0.471811896875017,0.477286095920287,0.474128741322835,0.377760744759629,0.462887825894164,0
"4930444A19Rik",0.635834204355642,0.546281577543145,0.540289805565463,0.406452605658862,1,0.653148915360749,0.549575714817581,0.507332980193284,0.513821843881775,0.501382812967783,0.507592651346576,0.484689366477358,0.446221383866689,0.404649920108885,0.411423671302312,0.412407250400039,0.357487178593428,0.423183374682275,0
"Bmpr2",0.7529140632559,0.623093890901221,0.610935954662361,0.713086342644124,1,0.44230076090522,0.522418116244058,0.48242853513131,0.470969672345858,0.471772917815471,0.47092258423465,0.469462734231116,0.428687894458802,0.388580050013805,0.385769765460133,0.38121226784502,0.335072099508886,0.400006321117488,0
"Plekhm3",0.641194644065816,0.581376486152409,0.598448983856675,0.401430713973596,1,0.831943105062454,0.706289675311136,0.656327694610292,0.680243785984593,0.640060436418955,0.625007115576846,0.603898826034154,0.577141734531407,0.536934445342833,0.532507333905341,0.52182255836481,0.424552006156786,0.524039155998454,0
"Kansl1l",0.782875910455666,0.649193260383642,0.634433614894572,0.733728088848575,1,0.461005300604559,0.544929774348155,0.505361068984082,0.491323685665524,0.491417379606099,0.491058959421392,0.487908005419759,0.442331097709987,0.397337816262987,0.395233023169636,0.392530448148724,0.344688849583982,0.409859307097223,0
"Sp110",0.226101682663631,0.193847268249581,0.210462459535802,0.12629728068455,1,0.214275850076733,0.222284374601929,0.203129593609032,0.190770594027575,0.183401085380722,0.170855819060078,0.157743528255687,0.146586722283667,0.137266389390444,0.12740970493739,0.115779470371411,0.141007293159958,0.109981165571109,0
"Inpp5d",0.863336378943468,0.767845314450616,0.725322565395887,0.647414003406741,1,0.667723512422421,0.702627826731324,0.657981617233839,0.638860172400763,0.646979876577569,0.654395227238419,0.625275356476207,0.584577119859273,0.508726623333625,0.509640584254869,0.50978072641516,0.391210639438032,0.485867866220991,0
"Kif1a",0.428200928868679,0.357111265330011,0.415697791295418,0.274604645190074,1,0.447315833636679,0.352432178586819,0.348321885588483,0.349373611316983,0.33921996268603,0.325801356348887,0.315371959934784,0.307362280010473,0.307158735365562,0.318583647247452,0.310579535431603,0.271452166802655,0.34676286225705,0
"Rab3gap1",0.530157944112302,0.458416409566094,0.452864634640295,0.472583920218417,1,0.349927736976897,0.409990842812673,0.343288028152836,0.342124283880008,0.339617881024723,0.333372448017862,0.32995218758496,0.3118270523406,0.296018781336945,0.295720200333314,0.287159008622016,0.254040773090355,0.321487633942945,0
"Kif21b",0.478103642710706,0.431630168984125,0.429039260380548,0.326080904300545,1,0.43752858109447,0.422606622300549,0.349428956194555,0.336790105586397,0.327545651888082,0.318711984136154,0.308499237272979,0.291149791916517,0.278642214751159,0.280780610952226,0.274830690797843,0.246848921681161,0.318395408047433,0
"Ptprc",0.697168532890162,0.598711479166529,0.583852373392129,0.49286248844992,1,0.613508763832233,0.569139854494819,0.523699633235154,0.527673145887966,0.524790032337955,0.534886241071304,0.512596376313455,0.474227039263024,0.420494132667437,0.426470534452001,0.426751503088773,0.360137082795945,0.428711017069892,0
"Cfh",0.662116577849815,0.559808239460888,0.54801586255423,0.488186527180315,1,0.540036714750498,0.513189408017233,0.467207911098416,0.466169396250693,0.467658885637876,0.478281120730207,0.462685617173384,0.422098217853956,0.378883069678097,0.382789723538715,0.383203622731698,0.334114827282126,0.394001800359286,0
"Pla2g4a",0.638431179012499,0.540251739368071,0.530262537897297,0.455785975364914,1,0.545970909294296,0.502048950219363,0.455990397646224,0.455978949033051,0.455862253980085,0.465679450269286,0.449858789069376,0.410968589926994,0.371657756563972,0.375810738368915,0.37596220950259,0.329380840425798,0.389002048735099,0
"A830008E24Rik",0.603321786896791,0.508827887488633,0.500617624134676,0.466479584485585,1,0.463164432426632,0.457420287339025,0.406245834567478,0.404531107311095,0.40646841819248,0.410589151775565,0.403561087842453,0.372147138117002,0.343029779087592,0.343369844123621,0.339101188143494,0.299329036195763,0.359359895964096,0
"Xpr1",0.610364939175085,0.513614977949347,0.505494626250931,0.499130796326629,1,0.437275499344667,0.453305352251081,0.402417316691099,0.400303468237161,0.402680352412265,0.405148355458088,0.400804121713066,0.370761116969015,0.342431039710879,0.341504408351184,0.335844046952885,0.296124002539527,0.356885331496858,0
"Soat1",0.254928691371279,0.217232223578819,0.245872340369816,0.137937316491164,1,0.272122159193199,0.24421508135763,0.231666789524162,0.224168639915156,0.215584124542149,0.202068960370275,0.188223151982141,0.176469316504257,0.167557309748186,0.158239729233428,0.1437507323987,0.169538446430968,0.14162152253824,0
"Rasal2",0.397134176440565,0.384048065517835,0.39116572201796,0.318016706473879,1,0.32042828620609,0.395664842649494,0.307512120431961,0.289656245726588,0.270160054707427,0.258367161505431,0.248472023062281,0.235609369310954,0.227545394933901,0.225044479839046,0.212079431445301,0.196553421446469,0.27458667549178,0
"Tnr",0.133507443300035,0.0957220061678226,0.109035541990475,0.0584938846762609,1,0.102908439617195,0.109748857292332,0.10479137684215,0.0855227797820176,0.0737539907671951,0.0619833748207513,0.0523861325537342,0.0447987992593416,0.0383079649499108,0.0327272623008448,0.0263280130885441,0.016477806764529,0.00607327893779755,0
"Ildr2",0.388835012359594,0.377417741186845,0.385847606081713,0.298533007311092,1,0.32002194635825,0.39433681831114,0.299908125620103,0.277907550746194,0.254452587840597,0.242402227987885,0.232368759742736,0.220774212999766,0.213462066816204,0.208699117361563,0.193711662461534,0.181382115797648,0.254771726826323,0
"Aim2",0.834822343161304,0.759498536467263,0.723877024979159,0.620450652782958,1,0.724726279806883,0.734266078205618,0.686086319551145,0.67762831254344,0.680161927390887,0.688431180360841,0.651132901070539,0.628014360756921,0.561469055576726,0.565803835493114,0.56403471046752,0.404859575905148,0.517744108580309,0
"Akt3",0.725064575965227,0.643769902742304,0.630310070667361,0.510156701602154,1,0.696896708057783,0.646737545148737,0.597648415624966,0.611085024007908,0.600722332794227,0.605258096383536,0.574215027185876,0.55176882165184,0.493634699206348,0.499217826162735,0.492477223619591,0.384777054087186,0.47787454431498,0
"Acbd3",0.39468420669334,0.338233388903239,0.400677830847319,0.266095777903043,1,0.551557004200571,0.369075687793493,0.365081757990611,0.35841313444558,0.34271476812166,0.325346596830673,0.31145518181844,0.300675963817204,0.298180925357002,0.304650116701747,0.293332087410146,0.270619684605446,0.342320342554278,0
